"","num_id","s_id","E.Coli","Phosphorus","Nitrogen","dominant_landcover","Longitude","Latitude","Trend","percent_annual_change","Turbidity"
"2717",2717,"NAT-WH04",120,252,323,"Pastoral",174.15189542,-35.65281793,"Improving","0-1% improving",120
"2718",2718,"NAT-WH04",120,336,323,"Pastoral",174.15189542,-35.65281793,"Improving","0-1% improving",252
"2719",2719,"NAT-WH04",120,336,323,"Pastoral",174.15189542,-35.65281793,"Improving","0-1% improving",336
"2720",2720,"NAT-WH04",120,336,323,"Pastoral",174.15189542,-35.65281793,"Improving","0-1% improving",120
"2721",2721,"NAT-WH04",120,120,251,"Pastoral",174.15189542,-35.65281793,"Improving","1-2% improving",252
"2722",2722,"NAT-WH04",120,120,251,"Pastoral",174.15189542,-35.65281793,"Improving","1-2% improving",336
"2723",2723,"NAT-WH04",120,120,251,"Pastoral",174.15189542,-35.65281793,"Improving","1-2% improving",120
"2724",2724,"NAT-WH04",120,120,323,"Pastoral",174.15189542,-35.65281793,"Improving","0-1% improving",252
"2725",2725,"NAT-WH04",120,120,323,"Pastoral",174.15189542,-35.65281793,"Improving","0-1% improving",336
"2726",2726,"NAT-WH04",120,120,323,"Pastoral",174.15189542,-35.65281793,"Improving","0-1% improving",120
"2727",2727,"NAT-WH04",120,336,120,"Pastoral",174.15189542,-35.65281793,"Indeterminate","0-1% worsening",252
"2728",2728,"NAT-WH04",120,336,120,"Pastoral",174.15189542,-35.65281793,"Indeterminate","0-1% worsening",336
"2729",2729,"NAT-WH04",120,336,120,"Pastoral",174.15189542,-35.65281793,"Indeterminate","0-1% worsening",120
"2730",2730,"NAT-WH04",120,120,120,"Pastoral",174.15189542,-35.65281793,"Indeterminate","0-1% worsening",252
"2731",2731,"NAT-WH04",120,120,120,"Pastoral",174.15189542,-35.65281793,"Indeterminate","0-1% worsening",336
"2732",2732,"NAT-WH04",120,120,120,"Pastoral",174.15189542,-35.65281793,"Indeterminate","0-1% worsening",120
"2733",2733,"NAT-WH04",120,336,251,"Pastoral",174.15189542,-35.65281793,"Improving","1-2% improving",252
"2734",2734,"NAT-WH04",120,336,251,"Pastoral",174.15189542,-35.65281793,"Improving","1-2% improving",336
"2735",2735,"NAT-WH04",120,336,251,"Pastoral",174.15189542,-35.65281793,"Improving","1-2% improving",120
"2736",2736,"NAT-WN01",120,252,120,"Native",174.92047746,-41.19670926,"Indeterminate","0-1% improving",120
"2737",2737,"NAT-WN01",120,252,120,"Native",174.92047746,-41.19670926,"Indeterminate","0-1% improving",336
"2738",2738,"NAT-WN01",120,252,120,"Native",174.92047746,-41.19670926,"Indeterminate","0-1% improving",252
"2739",2739,"NAT-WN01",120,252,323,"Native",174.92047746,-41.19670926,"Improving","0-1% improving",120
"2740",2740,"NAT-WN01",120,252,323,"Native",174.92047746,-41.19670926,"Improving","0-1% improving",336
"2741",2741,"NAT-WN01",120,252,323,"Native",174.92047746,-41.19670926,"Improving","0-1% improving",252
"2742",2742,"NAT-WN01",120,120,251,"Native",174.92047746,-41.19670926,"Improving","1-2% improving",120
"2743",2743,"NAT-WN01",120,120,251,"Native",174.92047746,-41.19670926,"Improving","1-2% improving",336
"2744",2744,"NAT-WN01",120,120,251,"Native",174.92047746,-41.19670926,"Improving","1-2% improving",252
"2745",2745,"NAT-WN01",120,120,323,"Native",174.92047746,-41.19670926,"Improving","0-1% improving",120
"2746",2746,"NAT-WN01",120,120,323,"Native",174.92047746,-41.19670926,"Improving","0-1% improving",336
"2747",2747,"NAT-WN01",120,120,323,"Native",174.92047746,-41.19670926,"Improving","0-1% improving",252
"2748",2748,"NAT-WN01",120,336,251,"Native",174.92047746,-41.19670926,"Improving","1-2% improving",120
"2749",2749,"NAT-WN01",120,336,251,"Native",174.92047746,-41.19670926,"Improving","1-2% improving",336
"2750",2750,"NAT-WN01",120,336,251,"Native",174.92047746,-41.19670926,"Improving","1-2% improving",252
"2751",2751,"NAT-WN01",120,336,120,"Native",174.92047746,-41.19670926,"Indeterminate","0-1% improving",120
"2752",2752,"NAT-WN01",120,336,120,"Native",174.92047746,-41.19670926,"Indeterminate","0-1% improving",336
"2753",2753,"NAT-WN01",120,336,120,"Native",174.92047746,-41.19670926,"Indeterminate","0-1% improving",252
"2754",2754,"NAT-WN01",120,120,120,"Native",174.92047746,-41.19670926,"Indeterminate","0-1% improving",120
"2755",2755,"NAT-WN01",120,120,120,"Native",174.92047746,-41.19670926,"Indeterminate","0-1% improving",336
"2756",2756,"NAT-WN01",120,120,120,"Native",174.92047746,-41.19670926,"Indeterminate","0-1% improving",252
"2757",2757,"NAT-WN01",120,252,251,"Native",174.92047746,-41.19670926,"Improving","1-2% improving",120
"2758",2758,"NAT-WN01",120,252,251,"Native",174.92047746,-41.19670926,"Improving","1-2% improving",336
"2759",2759,"NAT-WN01",120,252,251,"Native",174.92047746,-41.19670926,"Improving","1-2% improving",252
"2760",2760,"NAT-WN01",120,336,323,"Native",174.92047746,-41.19670926,"Improving","0-1% improving",120
"2761",2761,"NAT-WN01",120,336,323,"Native",174.92047746,-41.19670926,"Improving","0-1% improving",336
"2762",2762,"NAT-WN01",120,336,323,"Native",174.92047746,-41.19670926,"Improving","0-1% improving",252
"2763",2763,"NAT-WN02",119,335,323,"Native",175.19123118,-41.05101129,"Improving","0-1% improving",335
"2764",2764,"NAT-WN02",119,335,323,"Native",175.19123118,-41.05101129,"Improving","0-1% improving",251
"2765",2765,"NAT-WN02",119,335,323,"Native",175.19123118,-41.05101129,"Improving","0-1% improving",119
"2766",2766,"NAT-WN02",119,119,251,"Native",175.19123118,-41.05101129,"Improving","1-2% improving",335
"2767",2767,"NAT-WN02",119,119,251,"Native",175.19123118,-41.05101129,"Improving","1-2% improving",251
"2768",2768,"NAT-WN02",119,119,251,"Native",175.19123118,-41.05101129,"Improving","1-2% improving",119
"2769",2769,"NAT-WN02",119,119,119,"Native",175.19123118,-41.05101129,"Indeterminate","1-2% improving",335
"2770",2770,"NAT-WN02",119,119,119,"Native",175.19123118,-41.05101129,"Indeterminate","1-2% improving",251
"2771",2771,"NAT-WN02",119,119,119,"Native",175.19123118,-41.05101129,"Indeterminate","1-2% improving",119
"2772",2772,"NAT-WN02",119,251,251,"Native",175.19123118,-41.05101129,"Improving","1-2% improving",335
"2773",2773,"NAT-WN02",119,251,251,"Native",175.19123118,-41.05101129,"Improving","1-2% improving",251
"2774",2774,"NAT-WN02",119,251,251,"Native",175.19123118,-41.05101129,"Improving","1-2% improving",119
"2775",2775,"NAT-WN02",119,251,119,"Native",175.19123118,-41.05101129,"Indeterminate","1-2% improving",335
"2776",2776,"NAT-WN02",119,251,119,"Native",175.19123118,-41.05101129,"Indeterminate","1-2% improving",251
"2777",2777,"NAT-WN02",119,251,119,"Native",175.19123118,-41.05101129,"Indeterminate","1-2% improving",119
"2778",2778,"NAT-WN02",119,251,323,"Native",175.19123118,-41.05101129,"Improving","0-1% improving",335
"2779",2779,"NAT-WN02",119,251,323,"Native",175.19123118,-41.05101129,"Improving","0-1% improving",251
"2780",2780,"NAT-WN02",119,251,323,"Native",175.19123118,-41.05101129,"Improving","0-1% improving",119
"2781",2781,"NAT-WN02",119,119,323,"Native",175.19123118,-41.05101129,"Improving","0-1% improving",335
"2782",2782,"NAT-WN02",119,119,323,"Native",175.19123118,-41.05101129,"Improving","0-1% improving",251
"2783",2783,"NAT-WN02",119,119,323,"Native",175.19123118,-41.05101129,"Improving","0-1% improving",119
"2784",2784,"NAT-WN02",119,335,119,"Native",175.19123118,-41.05101129,"Indeterminate","1-2% improving",335
"2785",2785,"NAT-WN02",119,335,119,"Native",175.19123118,-41.05101129,"Indeterminate","1-2% improving",251
"2786",2786,"NAT-WN02",119,335,119,"Native",175.19123118,-41.05101129,"Indeterminate","1-2% improving",119
"2787",2787,"NAT-WN02",119,335,251,"Native",175.19123118,-41.05101129,"Improving","1-2% improving",335
"2788",2788,"NAT-WN02",119,335,251,"Native",175.19123118,-41.05101129,"Improving","1-2% improving",251
"2789",2789,"NAT-WN02",119,335,251,"Native",175.19123118,-41.05101129,"Improving","1-2% improving",119
"2790",2790,"NAT-WN03",120,119,120,"Pastoral",175.43999678,-41.19685836,"Indeterminate","1-2% improving",120
"2791",2791,"NAT-WN03",120,119,120,"Pastoral",175.43999678,-41.19685836,"Indeterminate","1-2% improving",335
"2792",2792,"NAT-WN03",120,119,120,"Pastoral",175.43999678,-41.19685836,"Indeterminate","1-2% improving",252
"2793",2793,"NAT-WN03",120,119,324,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",120
"2794",2794,"NAT-WN03",120,119,324,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",335
"2795",2795,"NAT-WN03",120,119,324,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",252
"2796",2796,"NAT-WN03",120,119,252,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",120
"2797",2797,"NAT-WN03",120,119,252,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",335
"2798",2798,"NAT-WN03",120,119,252,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",252
"2799",2799,"NAT-WN03",120,332,324,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",120
"2800",2800,"NAT-WN03",120,332,324,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",335
"2801",2801,"NAT-WN03",120,332,324,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",252
"2802",2802,"NAT-WN03",120,251,120,"Pastoral",175.43999678,-41.19685836,"Indeterminate","1-2% improving",120
"2803",2803,"NAT-WN03",120,251,120,"Pastoral",175.43999678,-41.19685836,"Indeterminate","1-2% improving",335
"2804",2804,"NAT-WN03",120,251,120,"Pastoral",175.43999678,-41.19685836,"Indeterminate","1-2% improving",252
"2805",2805,"NAT-WN03",120,251,324,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",120
"2806",2806,"NAT-WN03",120,251,324,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",335
"2807",2807,"NAT-WN03",120,251,324,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",252
"2808",2808,"NAT-WN03",120,332,252,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",120
"2809",2809,"NAT-WN03",120,332,252,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",335
"2810",2810,"NAT-WN03",120,332,252,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",252
"2811",2811,"NAT-WN03",120,251,252,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",120
"2812",2812,"NAT-WN03",120,251,252,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",335
"2813",2813,"NAT-WN03",120,251,252,"Pastoral",175.43999678,-41.19685836,"Improving","0-1% improving",252
"2814",2814,"NAT-WN03",120,332,120,"Pastoral",175.43999678,-41.19685836,"Indeterminate","1-2% improving",120
"2815",2815,"NAT-WN03",120,332,120,"Pastoral",175.43999678,-41.19685836,"Indeterminate","1-2% improving",335
"2816",2816,"NAT-WN03",120,332,120,"Pastoral",175.43999678,-41.19685836,"Indeterminate","1-2% improving",252
"2817",2817,"NAT-WN05",119,335,119,"Native",175.6050745,-40.76212132,"Indeterminate","0-1% improving",119
"2818",2818,"NAT-WN05",119,335,119,"Native",175.6050745,-40.76212132,"Indeterminate","0-1% improving",335
"2819",2819,"NAT-WN05",119,335,119,"Native",175.6050745,-40.76212132,"Indeterminate","0-1% improving",251
"2820",2820,"NAT-WN05",119,335,251,"Native",175.6050745,-40.76212132,"Improving","1-2% improving",119
"2821",2821,"NAT-WN05",119,335,251,"Native",175.6050745,-40.76212132,"Improving","1-2% improving",335
"2822",2822,"NAT-WN05",119,335,251,"Native",175.6050745,-40.76212132,"Improving","1-2% improving",251
"2823",2823,"NAT-WN05",119,335,323,"Native",175.6050745,-40.76212132,"Improving","0-1% improving",119
"2824",2824,"NAT-WN05",119,335,323,"Native",175.6050745,-40.76212132,"Improving","0-1% improving",335
"2825",2825,"NAT-WN05",119,335,323,"Native",175.6050745,-40.76212132,"Improving","0-1% improving",251
"2826",2826,"NAT-WN05",119,119,251,"Native",175.6050745,-40.76212132,"Improving","1-2% improving",119
"2827",2827,"NAT-WN05",119,119,251,"Native",175.6050745,-40.76212132,"Improving","1-2% improving",335
"2828",2828,"NAT-WN05",119,119,251,"Native",175.6050745,-40.76212132,"Improving","1-2% improving",251
"2829",2829,"NAT-WN05",119,119,323,"Native",175.6050745,-40.76212132,"Improving","0-1% improving",119
"2830",2830,"NAT-WN05",119,119,323,"Native",175.6050745,-40.76212132,"Improving","0-1% improving",335
"2831",2831,"NAT-WN05",119,119,323,"Native",175.6050745,-40.76212132,"Improving","0-1% improving",251
"2832",2832,"NAT-WN05",119,251,119,"Native",175.6050745,-40.76212132,"Indeterminate","0-1% improving",119
"2833",2833,"NAT-WN05",119,251,119,"Native",175.6050745,-40.76212132,"Indeterminate","0-1% improving",335
"2834",2834,"NAT-WN05",119,251,119,"Native",175.6050745,-40.76212132,"Indeterminate","0-1% improving",251
"2835",2835,"NAT-WN05",119,119,119,"Native",175.6050745,-40.76212132,"Indeterminate","0-1% improving",119
"2836",2836,"NAT-WN05",119,119,119,"Native",175.6050745,-40.76212132,"Indeterminate","0-1% improving",335
"2837",2837,"NAT-WN05",119,119,119,"Native",175.6050745,-40.76212132,"Indeterminate","0-1% improving",251
"2838",2838,"NAT-WN05",119,251,251,"Native",175.6050745,-40.76212132,"Improving","1-2% improving",119
"2839",2839,"NAT-WN05",119,251,251,"Native",175.6050745,-40.76212132,"Improving","1-2% improving",335
"2840",2840,"NAT-WN05",119,251,251,"Native",175.6050745,-40.76212132,"Improving","1-2% improving",251
"2841",2841,"NAT-WN05",119,251,323,"Native",175.6050745,-40.76212132,"Improving","0-1% improving",119
"2842",2842,"NAT-WN05",119,251,323,"Native",175.6050745,-40.76212132,"Improving","0-1% improving",335
"2843",2843,"NAT-WN05",119,251,323,"Native",175.6050745,-40.76212132,"Improving","0-1% improving",251
"2844",2844,"NRC-00001",120,241,120,"Pastoral",174.144948668703,-35.6979511485551,"Improving",">2% improving",117
"2845",2845,"NRC-00001",120,120,120,"Pastoral",174.144948668703,-35.6979511485551,"Improving",">2% improving",117
"2846",2846,"NRC-00002",120,120,119,"Pastoral",174.112951449407,-35.9614780357229,"Worsening",">2% worsening",117
"2847",2847,"NRC-00005",120,120,120,"Pastoral",173.6612690537,-35.4625981005597,"Improving",">2% improving",117
"2848",2848,"NRC-00006",120,120,120,"Pastoral",173.685255439477,-35.7626342759449,"Improving",">2% improving",117
"2849",2849,"NRC-00007",120,120,120,"Native",173.570383832841,-35.6525012291112,"Indeterminate","1-2% worsening",117
"2850",2850,"NRC-00008",120,120,120,"Exotic forest",173.867677917327,-35.6956516810599,"Worsening",">2% worsening",117
"2851",2851,"NRC-00008",120,248,120,"Exotic forest",173.867677917327,-35.6956516810599,"Worsening",">2% worsening",117
"2852",2852,"NRC-00008",73,120,120,"Exotic forest",173.867677917327,-35.6956516810599,"Worsening",">2% worsening",117
"2853",2853,"NRC-00008",73,248,120,"Exotic forest",173.867677917327,-35.6956516810599,"Worsening",">2% worsening",117
"2854",2854,"NRC-00009",119,249,113,"Pastoral",173.854048008376,-35.6299163289303,"Worsening",">2% worsening",110
"2855",2855,"NRC-00009",119,119,113,"Pastoral",173.854048008376,-35.6299163289303,"Worsening",">2% worsening",110
"2856",2856,"NRC-00009",73,119,113,"Pastoral",173.854048008376,-35.6299163289303,"Worsening",">2% worsening",110
"2857",2857,"NRC-00009",73,249,113,"Pastoral",173.854048008376,-35.6299163289303,"Worsening",">2% worsening",110
"2858",2858,"NRC-00010",119,119,119,"Pastoral",173.90069484312,-35.2961566007183,"Improving",">2% improving",117
"2859",2859,"NRC-00010",217,220,119,"Pastoral",173.90069484312,-35.2961566007183,"Improving",">2% improving",117
"2860",2860,"NRC-00010",119,220,119,"Pastoral",173.90069484312,-35.2961566007183,"Improving",">2% improving",117
"2861",2861,"NRC-00010",217,119,119,"Pastoral",173.90069484312,-35.2961566007183,"Improving",">2% improving",117
"2862",2862,"NRC-00011",120,251,120,"Pastoral",174.271487046066,-35.5418961617125,"Indeterminate","0-1% worsening",118
"2863",2863,"NRC-00011",218,120,120,"Pastoral",174.271487046066,-35.5418961617125,"Indeterminate","0-1% worsening",118
"2864",2864,"NRC-00011",120,120,120,"Pastoral",174.271487046066,-35.5418961617125,"Indeterminate","0-1% worsening",118
"2865",2865,"NRC-00011",218,251,120,"Pastoral",174.271487046066,-35.5418961617125,"Indeterminate","0-1% worsening",118
"2866",2866,"NRC-00012",120,120,120,"Pastoral",174.228566386689,-35.5322096031682,"Indeterminate","1-2% worsening",118
"2867",2867,"NRC-00013",120,120,120,"Exotic forest",174.31310116702,-35.6399395287407,"Indeterminate",">2% worsening",118
"2868",2868,"NRC-00014",120,240,120,"Pastoral",174.260084084953,-35.6177127906776,"Improving",">2% improving",118
"2869",2869,"NRC-00014",120,120,120,"Pastoral",174.260084084953,-35.6177127906776,"Improving",">2% improving",118
"2870",2870,"NRC-00016",119,120,120,"Pastoral",173.275408006851,-35.1215666516095,"Worsening",">2% worsening",116
"2871",2871,"NRC-00017",216,244,117,"Pastoral",173.227280532232,-35.1080236998392,"Worsening",">2% worsening",113
"2872",2872,"NRC-00017",119,244,117,"Pastoral",173.227280532232,-35.1080236998392,"Worsening",">2% worsening",113
"2873",2873,"NRC-00017",119,117,117,"Pastoral",173.227280532232,-35.1080236998392,"Worsening",">2% worsening",113
"2874",2874,"NRC-00017",216,117,117,"Pastoral",173.227280532232,-35.1080236998392,"Worsening",">2% worsening",113
"2875",2875,"NRC-00018",119,119,118,"Pastoral",174.494239971188,-36.2037611251179,"Worsening","1-2% worsening",116
"2876",2876,"NRC-00019",115,114,113,"Urban area",174.329723087088,-35.710997713051,"Improving",">2% improving",111
"2877",2877,"NRC-00020",119,120,120,"Pastoral",173.771591974619,-35.0978414114125,"Indeterminate",">2% worsening",116
"2878",2878,"NRC-00021",119,120,120,"Pastoral",173.962851920254,-35.2171739793528,"Improving",">2% improving",117
"2879",2879,"NRC-00022",119,120,120,"Native",173.541055854354,-35.2091993312772,"Indeterminate",">2% worsening",116
"2880",2880,"NRC-00024",119,120,120,"Exotic forest",173.490509922385,-35.0386164522021,"Worsening",">2% worsening",116
"2881",2881,"NRC-00026",119,119,119,"Pastoral",174.402605268961,-35.869443547166,"Indeterminate","0-1% improving",115
"2882",2882,"NRC-00028",118,118,118,"Pastoral",174.01971093028,-35.3938019818622,"Worsening",">2% worsening",116
"2883",2883,"NRC-00029",120,120,120,"Pastoral",173.44870044017,-35.558596344944,"Worsening",">2% worsening",117
"2884",2884,"NRC-00030",120,120,120,"Pastoral",174.125295965596,-35.7265480861513,"Improving",">2% improving",117
"2885",2885,"NRC-00031",120,120,120,"Pastoral",173.968396895128,-35.2032552212247,"Improving",">2% improving",118
"2886",2886,"ORC-00013",40,40,40,"Pastoral",169.35625335,-45.24738821,"Indeterminate",">2% improving",40
"2887",2887,"ORC-00015",40,40,40,"Native",169.24640206,-44.65045243,"Indeterminate","0-1% worsening",40
"2888",2888,"ORC-00017",40,40,40,"Pastoral",169.21244457,-45.87150623,"Indeterminate","1-2% improving",40
"2889",2889,"ORC-00017",40,40,76,"Pastoral",169.21244457,-45.87150623,"Worsening","1-2% worsening",40
"2890",2890,"ORC-00017",74,78,40,"Pastoral",169.21244457,-45.87150623,"Indeterminate","1-2% improving",40
"2891",2891,"ORC-00017",40,78,76,"Pastoral",169.21244457,-45.87150623,"Worsening","1-2% worsening",40
"2892",2892,"ORC-00017",74,40,40,"Pastoral",169.21244457,-45.87150623,"Indeterminate","1-2% improving",40
"2893",2893,"ORC-00017",74,40,76,"Pastoral",169.21244457,-45.87150623,"Worsening","1-2% worsening",40
"2894",2894,"ORC-00017",74,78,76,"Pastoral",169.21244457,-45.87150623,"Worsening","1-2% worsening",40
"2895",2895,"ORC-00017",40,78,40,"Pastoral",169.21244457,-45.87150623,"Indeterminate","1-2% improving",40
"2896",2896,"ORC-00021",78,40,81,"Urban area",170.42170867,-45.90427956,"Indeterminate","1-2% improving",40
